job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi,opsem_crab_solve_isderef,join_count,join_time,base_join_count,base_join_time
priority_queue_init_static,TRUE,114,605,0,0,0,0,0.39,0.39,0.02,0,0.01,0.01,0.43,0,0,0,0,0,0
priority_queue_size,TRUE,465,2241,0,6,0,0,0.48,0.48,0.12,0,0.01,0.01,0.66,0,0.01,0,0,0,0
priority_queue_top,TRUE,477,2297,0,6,0,0,0.5,0.5,0.13,0,0.01,0.01,0.7,0,0.01,0,0,0,0
ptr_eq,TRUE,6,30,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.02,0,0,0,0,0,0
ring_buffer_acquire_up_to2,TRUE,574,2703,0,0,0,0,9.02,9.02,2.08,0,0.01,0.03,11.27,0,0,0,0,0,0
ring_buffer_acquire2,TRUE,560,2574,0,0,0,0,4.29,4.29,1.58,0,0.01,0.02,6.01,0,0,0,0,0,0
ring_buffer_buf_belongs_to_pool2,TRUE,404,1796,0,0,0,0,14.78,14.78,0.65,0,0.01,0.02,15.49,0,0,0,0,0,0
ring_buffer_clean_up,TRUE,86,461,0,0,0,0,0.11,0.11,0.07,0,0.01,0.01,0.2,0,0,0,0,0,0
ring_buffer_init,TRUE,104,469,0,0,0,0,0.25,0.25,0.07,0,0.01,0.01,0.34,0,0,0,0,0,0
ring_buffer_release2,TRUE,434,1970,0,0,0,0,16.63,16.63,0.67,0,0.01,0.01,17.37,0,0,0,0,0,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.15,0.15,0.01,0,0.01,0.02,0.19,0,0,0,0,0,0
string_bytes,TRUE,42,250,2,7,0,0,0.09,0.09,0.02,0,0.01,0.01,0.13,0,0.01,0,0,0,0
string_compare,TRUE,349,2083,43,6,0,0,4.01,4.01,0.17,0,0.01,0.03,4.29,0,0.06,0,0,0,0
string_destroy,TRUE,33,214,2,3,0,0,0.07,0.07,0.01,0,0,0.01,0.1,0,0.01,0,0,0,0
string_destroy_secure,TRUE,55,380,2,7,0,0,0.06,0.06,0.02,0,0.01,0.01,0.1,0,0.01,0,0,0,0
string_eq,TRUE,349,2040,47,6,0,0,3.48,3.48,0.16,0,0.01,0.02,3.75,0,0.07,0,0,0,0
string_eq_byte_buf,TRUE,401,2130,23,20,0,0,2.01,2.01,0.2,0,0.01,0.02,2.31,0,0.05,0,0,0,0
string_eq_byte_buf_ignore_case,TRUE,350,3351,21,15,0,0,2.24,2.24,0.25,0,0.01,0.03,2.62,0,0.07,0,0,0,0
string_eq_byte_cursor,TRUE,330,1848,24,20,0,0,1.89,1.89,0.16,0,0.01,0.02,2.13,0,0.04,0,0,0,0
string_eq_byte_cursor_ignore_case,TRUE,372,4418,21,27,0,0,3.86,3.86,0.18,0,0.01,0.04,4.18,0,0.06,0,0,0,0
string_eq_c_str,TRUE,570,2689,10,54,0,0,2.88,2.88,0.05,0,0.01,0.02,3,0,0.02,0,0,0,0
string_eq_c_str_ignore_case,TRUE,563,5112,9,54,0,0,2.47,2.47,0.05,0,0.01,0.03,2.6,0,0.02,0,0,0,0
string_eq_ignore_case,TRUE,405,4893,52,6,0,0,2.31,2.31,0.39,0,0.01,0.06,2.97,0,0.15,0,0,0,0
string_new_from_array,TRUE,106,951,0,20,0,0,1.01,1.01,0.04,0,0.01,0.01,1.09,0,0.02,0,0,0,0
string_new_from_c_str,TRUE,364,1636,0,53,0,0,0.14,0.14,0.02,0,0.01,0.01,0.21,0,0.02,0,0,0,0
string_new_from_string,TRUE,158,1170,12,24,0,0,0.77,0.77,0.07,0,0.01,0.02,0.92,0,0.04,0,0,0,0
chan_msg_sync,TRUE,133,1018,0,4,0,0,0.01,0.01,0.03,0,0.01,0.02,0.07,0,0.01,0,0,0,0
gatekeeper_ipc,TRUE,3155,23107,0,47,0,0,0.04,0.04,0.16,0,0.01,0.42,1.44,0,0.1,0,0,0,0
port_accept_pf,TRUE,24,147,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,0,0,0,0
port_close_pf,TRUE,10,55,0,0,0,0,0.01,0.01,0,0,0,0,0.02,0,0,0,0,0,0
port_connect_pf,TRUE,12,67,0,0,0,0,0.01,0.01,0.01,0,0.01,0,0.03,0,0,0,0,0,0
port_create_pf,TRUE,10,55,0,0,0,0,0.01,0.01,0.01,0,0.01,0,0.02,0,0,0,0,0,0
port_get_msg_pf,TRUE,66,340,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0,0,0,0,0,0
port_put_msg_pf,TRUE,194,1024,0,6,0,0,0.01,0.01,0.01,0,0.01,0.01,0.05,0,0.01,0,0,0,0
port_read_msg_pf,TRUE,120,643,0,2,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0,0.01,0,0,0,0
port_send_msg_pf,TRUE,139,752,0,2,0,0,0.01,0.01,0.02,0,0.01,0.02,0.07,0,0.01,0,0,0,0
port_set_cookie_pf,TRUE,27,150,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.04,0,0,0,0,0,0
port_wait_any_pf,TRUE,211,1113,0,6,0,0,0.01,0.01,0.02,0,0.01,0.01,0.07,0,0.01,0,0,0,0
port_wait_pf,TRUE,181,1158,0,6,0,0,0.01,0.01,0.01,0,0.01,0.02,0.06,0,0.01,0,0,0,0
rpmb_program_key,TRUE,494,2722,0,8,0,0,0.02,0.02,0.07,0,0.01,0.05,0.21,0,0.01,0,0,0,0
rpmb_read,TRUE,494,2722,0,8,0,0,0.02,0.02,0.08,0,0.01,0.05,0.22,0,0.01,0,0,0,0
rpmb_read_no_mac,TRUE,494,2722,0,8,0,0,0.02,0.02,0.08,0,0.01,0.05,0.22,0,0.01,0,0,0,0
rpmb_send,TRUE,584,3338,0,8,0,0,0.01,0.01,0.21,0,0.01,0.1,0.46,0,0.01,0,0,0,0
rpmb_verify,TRUE,772,4142,0,26,0,0,0.05,0.05,0.08,0,0.01,0.05,0.28,0,0.01,0,0,0,0
rpmb_write,TRUE,494,2722,0,8,0,0,0.02,0.02,0.08,0,0.01,0.04,0.2,0,0.01,0,0,0,0
storage_ipc_indirect_handlers,TRUE,810,4628,46,10,0,0,3.32,3.32,1.14,0,0.01,0.16,5.22,0,0.44,0,0,0,0
storage_ipc_msg_buffer,TRUE,1175,6737,45,17,0,0,5.18,5.18,2.46,0,0.01,0.32,8.44,0,0.27,0,0,0,0
storage_ipc_port_create_destroy,TRUE,25,142,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0,0,0,0,0,0
storage_multiple_ports,TRUE,284,1402,0,22,0,0,0.01,0.01,0.03,0,0.01,0.02,0.1,0,0.01,0,0,0,0
tipc_ns_open_close_file,TRUE,483,2773,0,5,0,0,0.02,0.02,0.03,0,0.01,0.05,0.16,0,0.01,0,0,0,0
tipc_ns_open_file,TRUE,276,1576,0,5,0,0,0.01,0.01,0.02,0,0.01,0.02,0.08,0,0.01,0,0,0,0
tipc_ns_read_ops,TRUE,731,4237,0,8,0,0,0.01,0.01,0.19,0,0.01,0.25,0.56,0,0.01,0,0,0,0
tipc_ns_write_ops,TRUE,737,4260,0,9,0,0,0.01,0.01,0.03,0,0.01,0.23,0.37,0,0.01,0,0,0,0
