job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi
ring_buffer_buf_belongs_to_pool,TRUE,128,586,0,0,0,0,27.15,27.11,0.03,0.37,0.01,0.01,27.17,0
hash_table_foreach_deep_precise,TRUE,777,11559,67,15,17,44,32.82,27.90,0.23,0.55,0.01,4.27,32.91,0
array_list_back_crab,TRUE,366,2555,0,65,61,0,0.08,0.01,0.01,0.28,0.01,0.04,0.10,0
array_list_capacity_crab,TRUE,260,1072,0,43,41,0,0.03,0.01,0.01,0.25,0.01,0.01,0.04,0
array_list_clean_up_crab,TRUE,101,539,0,14,6,0,0.02,0.01,0.01,0.06,0.01,0.01,0.03,0
array_list_clear_crab,TRUE,201,868,0,32,30,0,0.04,0.01,0.01,0.13,0.01,0.01,0.05,0
array_list_comparator_string_crab,TRUE,804,3535,66,6,26,31,3.13,2.76,0.26,0.26,0.01,0.03,3.18,0
array_list_copy_crab,TRUE,291,2359,0,45,43,0,0.09,0.01,0.01,0.26,0.01,0.04,0.11,0
array_list_ensure_capacity_crab,TRUE,342,1434,0,60,58,0,0.05,0.01,0.01,0.30,0.01,0.01,0.06,0
array_list_erase_crab,TRUE,503,3651,0,99,96,0,0.13,0.01,0.02,0.41,0.01,0.07,0.16,0
array_list_front_crab,TRUE,349,2504,0,61,57,0,0.08,0.01,0.01,0.28,0.01,0.03,0.09,0
array_list_get_at_crab,TRUE,355,2522,0,61,58,0,0.08,0.01,0.01,0.31,0.01,0.03,0.09,0
array_list_get_at_ptr_crab,TRUE,322,1283,0,54,51,0,0.05,0.01,0.01,0.27,0.01,0.01,0.07,0
array_list_init_dynamic_crab,TRUE,260,1016,0,45,35,0,0.03,0.01,0.01,0.08,0.01,0.01,0.04,0
array_list_init_static_crab,TRUE,241,955,0,39,35,0,0.03,0.01,0.01,0.15,0.01,0.01,0.04,0
hash_table_foreach_deep_loose,TRUE,734,11375,65,12,16,36,54.24,49.43,0.25,0.48,0.01,4.15,54.32,0
array_list_length_crab,TRUE,237,1004,0,38,36,0,0.03,0.01,0.01,0.18,0.01,0.01,0.04,0
array_list_pop_back_crab,TRUE,322,1280,0,58,55,0,0.04,0.01,0.01,0.24,0.01,0.01,0.05,0
array_list_pop_front_crab,TRUE,354,3180,0,66,63,0,0.09,0.01,0.01,0.27,0.01,0.05,0.11,0
array_list_pop_front_n_crab,TRUE,350,3141,0,61,60,0,0.10,0.01,0.01,0.24,0.01,0.06,0.12,0
array_list_push_back_crab,TRUE,474,4301,0,83,80,0,0.16,0.01,0.01,0.44,0.01,0.10,0.17,0
array_list_push_front_crab,TRUE,475,4282,0,87,84,0,0.17,0.01,0.01,0.44,0.01,0.11,0.18,0
array_list_set_at_crab,TRUE,456,4239,0,79,76,0,0.15,0.01,0.01,0.41,0.01,0.09,0.17,0
array_list_shrink_to_fit_crab,TRUE,446,3978,0,78,76,0,0.17,0.01,0.01,0.33,0.01,0.11,0.20,0
array_list_sort_crab,TRUE,257,1098,0,42,40,0,0.03,0.01,0.01,0.22,0.01,0.01,0.04,0
array_list_swap_crab,TRUE,390,2926,0,80,74,0,0.10,0.01,0.01,0.31,0.01,0.06,0.11,0
byte_buf_advance_crab,TRUE,307,1243,0,47,45,0,0.04,0.01,0.01,0.29,0.01,0.01,0.05,0
array_list_swap_contents_crab,TRUE,611,2479,0,101,95,0,0.09,0.01,0.02,1.15,0.01,0.02,0.11,0
byte_buf_append_crab,TRUE,356,1436,0,59,57,0,0.05,0.01,0.01,0.19,0.01,0.01,0.06,0
byte_buf_append_dynamic_crab,TRUE,465,1848,0,83,83,0,0.07,0.01,0.02,0.32,0.01,0.02,0.09,0
byte_buf_cat_crab,TRUE,766,3104,0,124,118,0,0.07,0.01,0.02,1.39,0.01,0.02,0.09,0
byte_buf_clean_up_crab,TRUE,104,511,0,16,16,0,0.02,0.01,0.01,0.06,0.01,0.01,0.04,0
byte_buf_append_with_lookup_crab,TRUE,563,7651,10,102,54,1,3.85,2.96,0.23,0.20,0.01,0.42,3.91,0
byte_buf_clean_up_secure_crab,TRUE,125,578,0,20,20,0,0.04,0.01,0.01,0.08,0.01,0.01,0.05,0
byte_buf_eq_c_str_ignore_case_crab,TRUE,452,3985,0,39,37,4,0.11,0.04,0.02,0.24,0.01,0.03,0.13,0
byte_buf_eq_c_str_crab,TRUE,479,2351,0,42,40,4,0.12,0.04,0.02,0.27,0.01,0.03,0.14,0
byte_buf_eq_ignore_case_crab,TRUE,595,4527,0,92,68,0,3.11,2.74,0.18,0.44,0.01,0.06,3.14,0
byte_buf_from_array_crab,TRUE,175,834,0,27,25,0,0.02,0.01,0.01,0.06,0.01,0.01,0.02,0
byte_buf_from_c_str_crab,TRUE,414,1907,15,33,46,3,0.20,0.14,0.03,0.19,0.01,0.01,0.21,0
byte_buf_from_empty_array_crab,TRUE,171,798,0,26,24,0,0.02,0.01,0.01,0.04,0.01,0.01,0.03,0
byte_buf_init_copy_crab,TRUE,324,2282,0,50,46,0,0.08,0.01,0.01,0.23,0.01,0.04,0.10,0
byte_buf_init_copy_from_cursor_crab,TRUE,154,1209,0,21,21,0,0.03,0.01,0.01,0.12,0.01,0.01,0.04,0
byte_buf_init_crab,TRUE,172,663,0,30,27,0,0.02,0.01,0.01,0.07,0.01,0.01,0.03,0
byte_buf_reserve_crab,TRUE,202,1952,0,33,34,0,0.07,0.01,0.01,0.09,0.01,0.04,0.08,0
byte_buf_reserve_relative_crab,TRUE,393,1525,0,64,62,0,0.04,0.01,0.01,0.14,0.01,0.01,0.05,0
byte_buf_reset_crab,TRUE,117,1500,0,17,17,0,0.05,0.01,0.01,0.06,0.01,0.03,0.06,0
byte_buf_secure_zero_crab,TRUE,173,1459,0,28,26,0,0.04,0.01,0.00,0.09,0.00,0.02,0.05,0
byte_buf_write_be16_crab,TRUE,275,1114,0,46,44,0,0.03,0.01,0.01,0.16,0.01,0.01,0.04,0
byte_buf_write_be32_crab,TRUE,275,1114,0,46,44,0,0.03,0.01,0.01,0.17,0.01,0.01,0.05,0
byte_buf_write_be64_crab,TRUE,275,1111,0,46,44,0,0.03,0.01,0.01,0.17,0.01,0.01,0.03,0
byte_buf_write_crab,TRUE,368,2450,0,58,55,2,0.08,0.01,0.01,0.15,0.01,0.04,0.09,0
byte_buf_write_crab2,TRUE,180,844,4,6,10,4,0.55,0.52,0.02,0.30,0.01,0.01,0.57,0
byte_buf_eq_crab,TRUE,805,3921,0,120,78,0,15.72,15.29,0.21,0.66,0.01,0.07,15.76,0
byte_buf_write_from_whole_buffer_crab,TRUE,520,3806,0,86,82,0,0.16,0.02,0.02,0.54,0.01,0.08,0.18,0
byte_buf_write_from_whole_cursor_crab,TRUE,445,3221,0,76,74,0,0.10,0.01,0.01,0.38,0.01,0.05,0.12,0
byte_buf_write_from_whole_string_crab,TRUE,381,4327,0,65,63,3,0.15,0.01,0.01,0.19,0.01,0.09,0.16,0
byte_buf_write_u8_crab,TRUE,275,1113,0,46,44,0,0.04,0.01,0.01,0.16,0.01,0.01,0.06,0
byte_cursor_read_crab,TRUE,229,1687,0,34,34,2,0.07,0.01,0.01,0.09,0.01,0.05,0.08,0
priority_queue_push_crab,TRUE,950,12226,0,158,154,1,1.15,0.03,0.03,1.07,0.01,0.85,1.18,0
string_eq_byte_buf_crab,TRUE,174,1110,0,2,4,19,0.49,0.47,0.02,0.07,0.01,0.01,0.50,0
string_eq_crab,TRUE,204,1457,12,4,14,45,1.67,1.61,0.03,0.13,0.01,0.01,1.69,0
hash_table_put_crab,TRUE,1241,8323,148,38,77,18,23.24,20.98,1.24,0.52,0.01,0.29,23.37,0
array_eq,0,0,0,0,0,6,8,0,0,0,0.04,0,0,0,0
byte_buf_eq,0,0,0,0,0,8,6,0,0,0,0.20,0,0,0,0
priority_queue_s_sift_up,0,0,0,0,0,33,7,0,0,0,2.81,0,0,0,0
priority_queue_s_sift_down,0,0,0,0,0,33,7,0,0,0,3.07,0,0,0,0
