job_name,result,bmc.circ_sz,bmc.dag_sz,opsem.isderef.not.solve,opsem.isderef.solve,pp.isderef.not.solve,pp.isderef.solve,bmc_time,bmc_solve_time,opsem_crab_time,pp_crab_time,opsem_assert_time,opsem_simplify_time,seahorn_total_time,object_domain_use_odi,opsem_crab_solve_isderef,join_count,join_time,base_join_count,base_join_time
priority_queue_capacity,TRUE,466,2234,6,0,0,0,0.45,0.45,0.05,0,0.01,0.01,0.53,0,0.01,433,0.002,15,0
priority_queue_clean_up,TRUE,167,840,0,1,0,0,0.01,0.01,0.02,0,0,0.01,0.05,0,0.01,150,0.001,3,0
priority_queue_init_dynamic,TRUE,165,847,0,0,0,0,0.36,0.36,0.01,0,0.01,0.01,0.39,0,0,149,0.001,8,0
priority_queue_init_static,TRUE,114,605,0,0,0,0,0.38,0.38,0.01,0,0.01,0.01,0.41,0,0,96,0,2,0
priority_queue_size,TRUE,470,2254,6,0,0,0,0.91,0.91,0.04,0,0.01,0.01,0.98,0,0.01,438,0.001,16,0
priority_queue_top,TRUE,482,2310,6,0,0,0,0.49,0.49,0.06,0,0.01,0.01,0.59,0,0.01,449,0.002,17,0
ptr_eq,TRUE,6,30,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.02,0,0,1,0,0,0
ring_buffer_acquire_up_to2,TRUE,574,2703,0,0,0,0,4.94,4.94,0.04,0,0.01,0.02,5.02,0,0,549,0.001,67,0
ring_buffer_acquire2,TRUE,560,2574,0,0,0,0,2.6,2.6,0.06,0,0.01,0.02,2.71,0,0,536,0.002,61,0
ring_buffer_buf_belongs_to_pool2,TRUE,404,1796,0,0,0,0,9.43,9.43,0.02,0,0.01,0.01,9.47,0,0,370,0,47,0
ring_buffer_clean_up,TRUE,86,461,0,0,0,0,0.12,0.12,0.02,0,0.01,0.01,0.15,0,0,73,0.001,7,0
ring_buffer_init,TRUE,104,469,0,0,0,0,0.26,0.26,0.01,0,0.01,0.01,0.29,0,0,98,0,11,0
ring_buffer_release2,TRUE,434,1970,0,0,0,0,10.66,10.66,0.04,0,0.01,0.01,10.72,0,0,406,0.001,43,0
round_up_to_power_of_two,TRUE,27,644,0,0,0,0,0.14,0.14,0.01,0,0.01,0.02,0.17,0,0,22,0,2,0
string_bytes,TRUE,43,254,3,6,0,0,0.08,0.08,0.01,0,0.01,0.01,0.1,0,0.01,38,0,2,0
string_compare,TRUE,349,2083,43,6,0,0,4.08,4.08,0.03,0,0.01,0.02,4.15,0,0.01,333,0.002,74,0
string_destroy,TRUE,34,220,3,2,0,0,0.07,0.07,0.01,0,0,0.01,0.09,0,0.01,23,0,3,0
string_destroy_secure,TRUE,56,384,3,6,0,0,0.08,0.08,0.01,0,0.01,0.01,0.11,0,0.01,47,0,4,0
string_eq,TRUE,349,2040,47,6,0,0,3.14,3.14,0.02,0,0.01,0.02,3.21,0,0.01,333,0,74,0
string_eq_byte_buf,TRUE,412,2184,40,3,0,0,1.97,1.97,0.05,0,0.01,0.01,2.06,0,0.01,389,0.003,71,0
string_eq_byte_buf_ignore_case,TRUE,360,3391,33,3,0,0,2.12,2.12,0.04,0,0.01,0.02,2.22,0,0.01,341,0.002,61,0
string_eq_byte_cursor,TRUE,331,1852,31,13,0,0,1.95,1.95,0.04,0,0.01,0.01,2.03,0,0.01,327,0.002,62,0
string_eq_byte_cursor_ignore_case,TRUE,373,4422,36,12,0,0,3.43,3.43,0.04,0,0,0.03,3.53,0,0.01,371,0.001,75,0
string_eq_c_str,TRUE,571,2693,12,52,0,0,2.5,2.5,0.04,0,0.01,0.01,2.58,0,0.01,541,0.001,14,0
string_eq_c_str_ignore_case,TRUE,564,5116,11,52,0,0,2.44,2.44,0.04,0,0,0.03,2.54,0,0.01,537,0.001,13,0
string_eq_ignore_case,TRUE,407,4901,54,4,0,0,1.98,1.98,0.04,0,0.01,0.04,2.11,0,0.01,397,0.002,91,0
string_new_from_array,TRUE,112,972,9,11,0,0,1.12,1.12,0.02,0,0.01,0.01,1.15,0,0.01,107,0,8,0
string_new_from_c_str,TRUE,364,1636,1,52,0,0,0.15,0.15,0.04,0,0.01,0.01,0.23,0,0.01,351,0.001,0,0
string_new_from_string,TRUE,169,1188,24,12,0,0,0.56,0.56,0.02,0,0.01,0.02,0.61,0,0.01,166,0.001,25,0
chan_msg_sync,TRUE,133,1018,0,4,0,0,0.01,0.01,0.02,0,0.01,0.02,0.06,0,0.01,107,0,5,0
gatekeeper_ipc,TRUE,3155,23107,0,47,0,0,0.02,0.02,0.13,0,0.01,0.27,0.84,0,0.01,3282,0.005,1,0
port_accept_pf,TRUE,24,147,0,0,0,0,0.01,0.01,0.01,0,0,0.01,0.03,0,0,16,0,0,0
port_close_pf,TRUE,10,55,0,0,0,0,0.01,0.01,0.01,0,0.01,0,0.02,0,0,5,0,0,0
port_connect_pf,TRUE,12,67,0,0,0,0,0.01,0.01,0,0,0,0,0.02,0,0,7,0,0,0
port_create_pf,TRUE,10,55,0,0,0,0,0.01,0.01,0.01,0,0,0,0.02,0,0,5,0,0,0
port_get_msg_pf,TRUE,66,340,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.04,0,0,49,0,0,0
port_put_msg_pf,TRUE,194,1024,0,6,0,0,0.01,0.01,0.03,0,0.01,0.01,0.07,0,0.01,178,0.001,0,0
port_read_msg_pf,TRUE,120,643,0,2,0,0,0.01,0.01,0.02,0,0.01,0.01,0.06,0,0.01,103,0,0,0
port_send_msg_pf,TRUE,139,752,0,2,0,0,0.01,0.01,0.02,0,0.01,0.01,0.05,0,0.01,118,0,1,0
port_set_cookie_pf,TRUE,27,150,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,21,0,2,0
port_wait_any_pf,TRUE,211,1113,0,6,0,0,0.01,0.01,0.02,0,0.01,0.01,0.06,0,0.01,193,0.001,3,0
port_wait_pf,TRUE,181,1158,0,6,0,0,0.01,0.01,0.02,0,0.01,0.01,0.06,0,0.01,169,0.001,0,0
rpmb_program_key,TRUE,494,2722,0,8,0,0,0.01,0.01,0.04,0,0.01,0.04,0.14,0,0.01,508,0.001,2,0
rpmb_read,TRUE,494,2722,0,8,0,0,0.01,0.01,0.04,0,0.01,0.03,0.14,0,0.01,508,0.001,2,0
rpmb_read_no_mac,TRUE,494,2722,0,8,0,0,0.01,0.01,0.03,0,0.01,0.03,0.1,0,0.01,508,0.001,2,0
rpmb_send,TRUE,584,3338,0,8,0,0,0.01,0.01,0.05,0,0.01,0.1,0.22,0,0.01,544,0.002,12,0
rpmb_verify,TRUE,772,4142,0,26,0,0,0.03,0.03,0.08,0,0.01,0.03,0.18,0,0.01,773,0.003,2,0
rpmb_write,TRUE,494,2722,0,8,0,0,0.01,0.01,0.03,0,0.01,0.02,0.09,0,0.01,508,0.001,2,0
storage_ipc_indirect_handlers,TRUE,810,4628,46,10,0,0,2.07,2.07,0.07,0,0.01,0.13,2.35,0,0.01,821,0.002,142,0
storage_ipc_msg_buffer,TRUE,1177,6753,49,13,0,0,3.74,3.74,0.07,0,0.01,0.25,4.16,0,0.01,1186,0.004,179,0
storage_ipc_port_create_destroy,TRUE,25,142,0,0,0,0,0.01,0.01,0.01,0,0.01,0.01,0.03,0,0,20,0,2,0
storage_multiple_ports,TRUE,284,1402,0,22,0,0,0.01,0.01,0.03,0,0.01,0.03,0.09,0,0.01,274,0.001,2,0
tipc_ns_open_close_file,TRUE,483,2773,1,4,0,0,0.01,0.01,0.05,0,0.01,0.05,0.15,0,0.01,460,0.002,10,0
tipc_ns_open_file,TRUE,276,1576,1,4,0,0,0.01,0.01,0.03,0,0.01,0.02,0.09,0,0.01,260,0.001,2,0
tipc_ns_read_ops,TRUE,731,4237,0,8,0,0,0.01,0.01,0.05,0,0.01,0.17,0.3,0,0.01,701,0.002,19,0
tipc_ns_write_ops,TRUE,737,4260,1,8,0,0,0.01,0.01,0.04,0,0.01,0.14,0.24,0,0.01,705,0.001,19,0
